province,split,month,h,actual,stage1_mean,stage1_se,stage2_zhat,stage2_correction,stage2_abstained,final_mean_unclipped,final_mean,final_se,crps,fit_failed,error
LA-OU,0,2008-03,3,0.0,0.001555952479635101,0.7349383831127196,0.019864486288051836,0.014599173433905606,False,0.016155125913540708,0.016155125913540708,0.7349383831127196,0.1718930736530415,False,
LA-PH,0,2008-01,1,,0.03749040424662971,0.388467396929649,0.011086830175014783,0.004306872058289077,False,0.041797276304918786,0.041797276304918786,0.388467396929649,,False,
LA-PH,0,2008-02,2,,0.037262431085092335,0.38845290623213985,-0.011402363082224913,-0.004429281077204327,False,0.03283315000788801,0.03283315000788801,0.38845290623213985,,False,
LA-PH,0,2008-03,3,,0.03726381735348356,0.3884530375009129,0.010696704923537708,0.004155167518799193,False,0.04141898487228275,0.04141898487228275,0.3884530375009129,,False,
LA-SL,0,2008-01,1,0.0,7.1019642786888655,13.195504782771753,-0.15374852992486,-2.028789461967616,False,5.07317481672125,5.07317481672125,13.195504782771753,3.8523933645130417,False,
LA-SL,0,2008-02,2,1.0,7.1577980365530856,14.723273757946362,-0.13697903703916822,-2.016779861427548,False,5.141018175125538,5.141018175125538,14.723273757946362,3.9023597971633843,False,
LA-SL,0,2008-03,3,5.0,7.17912400828643,15.117977741805367,-0.10683840132171943,-1.6151805731518234,False,5.563943435134607,5.563943435134607,15.117977741805367,3.5413869162108895,False,
LA-SV,0,2008-01,1,1.0,-11.485014460641358,218.57726293087973,0.012331346758205873,2.6953520226602166,False,-8.789662437981141,0.0,218.57726293087973,51.08223366333214,False,
LA-SV,0,2008-02,2,1.0,-19.622384647363237,333.8632680799089,0.056860932281566724,18.983776677594257,False,-0.6386079697689802,0.0,333.8632680799089,78.02336376649835,False,
LA-SV,0,2008-03,3,1.0,-14.902385928129892,419.5674617069116,0.0755595596426085,31.702332646941247,False,16.799946718811356,16.799946718811356,419.5674617069116,98.28814691968657,False,
LA-VT,0,2008-01,1,29.0,22.13084382532213,155.4562732467316,-0.09700751691521868,-15.080427056559174,False,7.0504167687629575,7.0504167687629575,155.4562732467316,37.56368711772199,False,
LA-VT,0,2008-02,2,12.0,16.420554944247673,225.65272403392328,-0.052477931391857795,-11.841788170238047,False,4.578766774009626,4.578766774009626,225.65272403392328,52.83126864518731,False,
LA-VT,0,2008-03,3,26.0,19.472313008862173,279.17942127827797,-0.04385844311621433,-12.24437476735099,False,7.227938241511183,7.227938241511183,279.17942127827797,65.74619815480924,False,
LA-XA,0,2008-01,1,0.0,12.007580844264966,44.4086430753409,-0.14194555434889938,-6.303609459211676,False,5.703971385053291,5.703971385053291,44.4086430753409,10.669954419839598,False,
LA-XA,0,2008-02,2,0.0,15.559567206370208,46.788416373047404,-0.1250438477134879,-5.850603611706603,False,9.708963594663604,9.708963594663604,46.788416373047404,11.735089688515359,False,
LA-XA,0,2008-03,3,0.0,16.705741583381936,47.06933971147554,-0.11820557985137096,-5.5638585938161285,False,11.141882989565808,11.141882989565808,47.06933971147554,12.047160470116232,False,
LA-XE,0,2008-01,1,0.0,0.8473909514443554,2.0896358377178466,-0.12296313730581891,-0.2569481784324595,False,0.590442773011896,0.590442773011896,2.0896358377178466,0.5544552946026827,False,
LA-XE,0,2008-02,2,0.0,0.8817870312997993,2.094279522424567,-0.08598327106236225,-0.1800730038569861,False,0.7017140274428132,0.7017140274428132,2.094279522424567,0.5823532881704239,False,
LA-XE,0,2008-03,3,0.0,0.8537362673134745,2.0962835743286568,-0.07605300870267848,-0.15942867292169927,False,0.6943075943917753,0.6943075943917753,2.0962835743286568,0.5808024756825066,False,
LA-XI,0,2008-01,1,0.0,0.037978971073608384,0.23596314892168488,-0.16191258218072926,-0.038205402741405964,False,-0.00022643166779758028,0.0,0.23596314892168488,0.05514340272029707,False,
LA-XI,0,2008-02,2,0.0,0.037937028850090995,0.23596090195477482,-0.13924234906284075,-0.032855750275169494,False,0.005081278574921501,0.005081278574921501,0.23596090195477482,0.05518652912287252,False,
LA-XI,0,2008-03,3,0.0,0.03793707516914767,0.23596090459240027,-0.11714328105707812,-0.02764123456514994,False,0.010295840603997727,0.010295840603997727,0.23596090459240027,0.055322072757267124,False,
LA-XN,0,2008-01,1,,1.9227034658482431,4.134660339860258,-0.12812691975332793,-0.529761293572543,False,1.3929421722757,1.3929421722757,4.134660339860258,,False,
LA-XN,0,2008-02,2,,1.9265079357685868,4.13941642457591,-0.09744149316755057,-0.4033509172529602,False,1.5231570185156267,1.5231570185156267,4.13941642457591,,False,
LA-XN,0,2008-03,3,,1.9264506066802944,4.144190197606953,-0.09091167145258762,-0.37675525768187745,False,1.549695348998417,1.549695348998417,4.144190197606953,,False,
LA-AT,1,2008-04,1,0.0,3.669853073058782,19.13792957457747,-0.05080115096553329,-0.9722288494858543,False,2.6976242235729275,2.6976242235729275,19.13792957457747,4.623884702397736,False,
LA-AT,1,2008-05,2,4.0,4.339198631912654,19.494041883477173,-0.026307015767184503,-0.5128300671947891,False,3.8263685647178654,3.8263685647178654,19.494041883477173,4.5562766416759155,False,
LA-AT,1,2008-06,3,10.0,4.448858213599773,19.522349784421518,0.09113740475693687,1.779216294109323,False,6.2280745077090955,6.2280745077090955,19.522349784421518,4.852113601951444,False,
